,1stFlrSF,2ndFlrSF,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YrSold,HasGarage,GarageYearDiff,IsRemod,RemodYearDiff,SalePrice
348,764,862,None,2,Twnhs,TA,No,573.0,0.0,GLQ,Unf,1.0,0.0,Gd,191.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,Wd Shng,None,None,0,PConc,2,Typ,474.0,2.0,TA,RFn,TA,BuiltIn,1626,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2448,Inside,36.0,Reg,160,RL,106.0,Stone,None,10,NridgHt,27,5,7,Y,Gable,Normal,WD,0,6,764.0,0,2003,2008,1,0.0,1,1,154000
349,1848,880,None,4,1Fam,TA,No,1410.0,0.0,GLQ,Unf,1.0,0.0,Ex,438.0,Y,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,None,Ex,2,PConc,2,Typ,706.0,3.0,TA,Fin,TA,Attchd,2728,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,20431,Inside,56.0,IR2,60,RL,870.0,BrkFace,None,4,NridgHt,0,5,9,Y,Hip,Partial,New,0,10,1848.0,0,2005,2006,1,1.0,1,1,437154
350,1869,0,None,2,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1869.0,Y,Norm,SBrkr,0,TA,Ex,MetalSd,MetalSd,None,Gd,1,PConc,2,Typ,617.0,2.0,TA,RFn,TA,Attchd,1869,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,7820,Inside,68.0,IR1,120,RL,362.0,BrkFace,None,12,NridgHt,54,5,9,Y,Hip,Partial,New,0,6,1869.0,210,2007,2007,1,0.0,0,0,318061
351,1453,0,None,2,1Fam,TA,Gd,1082.0,0.0,GLQ,Unf,1.0,0.0,Gd,371.0,Y,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,TA,1,PConc,1,Typ,445.0,2.0,TA,RFn,TA,Attchd,1453,1,GasA,Gd,1Story,1,Gd,Low,Mod,5271,Inside,68.0,IR1,120,RL,0.0,None,None,12,ClearCr,80,5,7,Y,Gable,Abnorml,WD,184,6,1453.0,0,1986,2006,1,0.0,0,0,190000
352,616,495,None,3,1Fam,Fa,Mn,236.0,380.0,LwQ,Rec,0.0,1.0,TA,0.0,N,Artery,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,200.0,1.0,Fa,Unf,TA,Detchd,1111,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,9084,Inside,60.0,Reg,50,RL,0.0,None,None,3,Edwards,0,6,5,Y,Gable,Normal,ConLw,0,5,616.0,48,1941,2008,1,0.0,1,9,95000
353,720,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,624.0,Y,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,BrkTil,1,Typ,484.0,2.0,TA,Unf,TA,Detchd,720,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8520,Inside,60.0,Reg,30,RM,0.0,None,None,5,OldTown,0,8,6,Y,Gable,Normal,WD,0,5,624.0,106,1928,2010,1,77.0,1,75,105900
354,1192,403,None,2,1Fam,TA,No,388.0,0.0,LwQ,Unf,0.0,0.0,TA,552.0,Y,Norm,SBrkr,108,TA,TA,Wd Sdng,MetalSd,None,Gd,2,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Attchd,1595,0,GasA,Ex,1.5Fin,1,TA,Bnk,Gtl,8400,Inside,60.0,Reg,50,RL,0.0,None,None,6,SWISU,0,5,6,Y,Gable,Normal,WD,0,6,940.0,0,1940,2006,1,0.0,1,60,140000
355,1200,0,None,3,1Fam,Gd,No,334.0,544.0,ALQ,BLQ,1.0,0.0,Gd,322.0,Y,Norm,SBrkr,0,Gd,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,521.0,2.0,TA,RFn,TA,Attchd,1200,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11249,Inside,105.0,IR2,20,RL,0.0,None,None,8,CollgCr,26,5,6,Y,Gable,Normal,WD,0,6,1200.0,0,1995,2007,1,0.0,0,0,177500
356,1167,0,None,3,1Fam,TA,No,560.0,0.0,GLQ,Unf,1.0,0.0,Gd,598.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,PConc,2,Typ,400.0,2.0,TA,RFn,TA,Attchd,1167,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,9248,Inside,68.0,IR1,20,RL,106.0,BrkFace,None,7,Gilbert,26,6,6,Y,Gable,Normal,WD,0,6,1158.0,120,1992,2009,1,0.0,0,0,173000
357,1142,0,None,3,TwnhsE,TA,No,874.0,0.0,ALQ,Unf,1.0,0.0,Gd,268.0,Y,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,MnPrv,Po,1,PConc,1,Typ,528.0,2.0,TA,Fin,TA,Attchd,1142,1,GasA,TA,1Story,1,TA,Lvl,Gtl,4224,Inside,44.0,Reg,120,RM,0.0,None,None,8,MeadowV,90,5,5,Y,Gable,Normal,WD,0,6,1142.0,536,1976,2007,1,0.0,0,0,134000
358,1352,0,None,3,1Fam,TA,Av,300.0,294.0,BLQ,Rec,0.0,1.0,TA,468.0,Y,Norm,FuseF,294,TA,TA,Wd Sdng,ImStucc,None,None,0,CBlock,1,Min2,288.0,1.0,TA,Unf,TA,BuiltIn,1352,0,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,6930,Inside,92.0,IR1,80,RL,120.0,BrkFace,None,7,ClearCr,0,4,5,Y,Hip,Abnorml,WD,0,6,1062.0,168,1958,2006,1,0.0,0,0,130000
359,1086,838,None,3,1Fam,TA,Av,956.0,0.0,GLQ,Unf,1.0,0.0,Gd,130.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,592.0,2.0,TA,RFn,TA,Attchd,1924,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12011,CulDSac,78.0,IR1,60,RL,530.0,BrkFace,None,6,NoRidge,75,5,8,Y,Gable,Normal,WD,374,7,1086.0,208,1998,2006,1,0.0,0,0,280000
360,912,0,None,2,1Fam,TA,Av,773.0,0.0,GLQ,Unf,1.0,0.0,Gd,115.0,Y,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,TA,1,CBlock,1,Typ,470.0,2.0,TA,RFn,TA,Attchd,912,0,GasA,Ex,SFoyer,1,TA,Lvl,Gtl,7540,CulDSac,68.0,IR1,85,RL,0.0,None,None,6,Mitchel,0,6,6,Y,Gable,Normal,WD,192,5,888.0,0,1978,2007,1,0.0,0,0,156000
361,988,517,Pave,3,1Fam,TA,No,399.0,0.0,Rec,Unf,1.0,0.0,TA,484.0,Y,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Detchd,1505,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,9144,Inside,68.0,Reg,50,RL,0.0,None,None,7,BrkSide,0,5,5,N,Gable,Normal,WD,0,8,883.0,0,1940,2008,1,0.0,1,42,145000
362,495,1427,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,0.0,Y,Norm,SBrkr,177,TA,Gd,HdBoard,HdBoard,None,Ex,1,Slab,3,Typ,672.0,2.0,TA,RFn,TA,BuiltIn,1922,0,GasA,Ex,SFoyer,1,Gd,Lvl,Gtl,7301,Corner,64.0,Reg,85,RL,500.0,BrkFace,None,7,Edwards,0,5,7,Y,Gable,Normal,ConLD,0,7,0.0,0,2003,2009,1,0.0,0,0,198500
363,483,504,None,2,Twnhs,TA,No,162.0,0.0,ALQ,Unf,0.0,0.0,TA,321.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Detchd,987,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,1680,Inside,21.0,Reg,160,RM,510.0,BrkFace,None,5,BrDale,0,8,6,Y,Gable,Normal,WD,0,5,483.0,250,1972,2009,1,0.0,1,35,118000
364,790,784,None,3,1Fam,TA,Mn,712.0,0.0,GLQ,Unf,1.0,0.0,Gd,84.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,566.0,2.0,TA,Fin,TA,Attchd,1574,1,GasA,TA,2Story,1,TA,Lvl,Gtl,18800,FR2,68.0,IR1,60,RL,120.0,BrkFace,None,7,NWAmes,111,5,6,Y,Gable,Normal,WD,0,6,796.0,306,1976,2006,1,0.0,0,0,190000
365,672,672,None,3,1Fam,Fa,No,456.0,0.0,Rec,Unf,0.0,0.0,TA,216.0,Y,Norm,FuseA,218,Gd,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,468.0,1.0,Fa,Unf,TA,Detchd,1344,0,GasA,Gd,2Story,1,TA,Lvl,Gtl,10690,Inside,59.0,Reg,70,RM,0.0,None,None,7,IDOTRR,128,7,5,Y,Hip,Normal,WD,0,6,672.0,0,1920,2009,1,44.0,1,77,147000
366,1394,0,None,3,1Fam,TA,No,609.0,0.0,BLQ,Unf,1.0,0.0,Gd,785.0,Y,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,Gd,2,CBlock,1,Typ,514.0,2.0,TA,RFn,TA,Attchd,1394,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,9500,Inside,68.0,IR1,20,RL,247.0,BrkFace,None,7,NAmes,76,5,6,Y,Gable,Normal,WD,185,6,1394.0,0,1963,2009,1,0.0,0,0,159000
367,1431,0,None,3,1Fam,TA,Gd,371.0,0.0,GLQ,Unf,0.0,1.0,Gd,728.0,Y,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,Gd,1,CBlock,1,Typ,296.0,1.0,TA,RFn,TA,Basment,1431,0,GasA,Gd,SLvl,1,TA,Lvl,Gtl,9150,Corner,101.0,IR1,80,RL,305.0,BrkFace,None,12,NAmes,110,5,6,Y,Gable,Normal,WD,0,6,1099.0,64,1962,2008,1,0.0,0,0,165000
368,1268,0,None,2,1Fam,TA,No,540.0,0.0,LwQ,Unf,0.0,0.0,TA,728.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,Gd,1,PConc,1,Typ,244.0,1.0,TA,Fin,TA,Attchd,1268,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,7800,Inside,78.0,Reg,20,RL,200.0,BrkFace,None,3,NAmes,98,6,5,Y,Gable,Normal,WD,0,7,1268.0,0,1954,2010,1,0.0,0,0,132000
369,1287,0,None,3,1Fam,TA,No,72.0,258.0,ALQ,Rec,1.0,0.0,TA,733.0,Y,Norm,SBrkr,0,Gd,TA,Wd Sdng,Wd Sdng,None,Gd,1,CBlock,1,Typ,576.0,2.0,TA,Fin,TA,Detchd,1287,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9830,Corner,68.0,IR1,20,RL,0.0,None,None,3,NAmes,17,7,5,Y,Gable,Normal,WD,182,7,1063.0,364,1959,2010,1,38.0,1,47,162000
370,953,711,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,953.0,Y,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,460.0,2.0,TA,RFn,TA,Attchd,1664,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8121,Inside,68.0,IR1,60,RL,0.0,None,None,1,Gilbert,40,5,6,Y,Gable,Normal,WD,0,7,953.0,100,2000,2006,1,0.0,0,0,172400
371,1120,468,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,0.0,Y,Feedr,SBrkr,0,TA,TA,WdShing,Plywood,None,Gd,1,CBlock,2,Min2,680.0,2.0,TA,Fin,TA,Detchd,1588,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,17120,Inside,80.0,Reg,50,RL,0.0,None,None,7,ClearCr,59,4,4,N,Gable,Normal,WD,0,7,0.0,0,1959,2008,1,32.0,0,0,134432
372,752,0,None,2,TwnhsE,TA,No,623.0,121.0,ALQ,LwQ,1.0,0.0,Gd,0.0,Y,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,None,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Attchd,752,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7175,Inside,50.0,Reg,120,RL,0.0,None,None,2,SawyerW,0,5,6,Y,Gable,Normal,WD,90,4,744.0,353,1984,2010,1,0.0,0,0,125000
373,1319,0,None,3,1Fam,TA,No,428.0,180.0,BLQ,LwQ,1.0,0.0,TA,0.0,Y,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdWo,None,0,PConc,1,Min2,270.0,1.0,TA,Unf,TA,Attchd,1319,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10634,Inside,79.0,Reg,20,RL,0.0,None,None,11,NAmes,0,6,5,Y,Gable,Normal,WD,0,5,608.0,66,1953,2009,1,0.0,0,0,123000
374,847,1081,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,847.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,434.0,2.0,TA,Fin,TA,BuiltIn,1928,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8200,Inside,65.0,Reg,60,RL,0.0,None,None,7,CollgCr,48,5,7,Y,Gable,Normal,WD,0,8,847.0,100,2003,2007,1,0.0,1,1,219500
375,904,0,None,1,1Fam,Po,Gd,350.0,0.0,BLQ,Unf,1.0,0.0,Fa,333.0,N,Norm,FuseA,0,Fa,Fa,Wd Sdng,Wd Sdng,None,None,0,BrkTil,0,Maj1,0.0,0.0,None,None,None,None,904,1,GasA,Gd,1Story,1,Fa,Low,Sev,10020,Inside,68.0,IR1,30,RL,0.0,None,None,3,Edwards,0,1,1,Y,Gable,Normal,WD,0,4,683.0,0,1922,2009,0,0.0,1,28,61000
376,914,0,None,2,1Fam,TA,Av,298.0,0.0,GLQ,Unf,0.0,0.0,Gd,572.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,914,0,GasA,Ex,SFoyer,1,TA,Lvl,Gtl,8846,CulDSac,57.0,IR1,85,RL,0.0,None,None,7,CollgCr,0,5,5,Y,Gable,Normal,WD,0,5,870.0,0,1996,2006,1,2.0,0,0,148000
377,1580,886,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1580.0,Y,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,None,Gd,1,PConc,3,Typ,610.0,2.0,TA,RFn,TA,Attchd,2466,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11143,Corner,102.0,IR1,60,FV,0.0,None,None,12,Somerst,214,5,8,Y,Gable,Normal,WD,0,8,1580.0,159,2004,2007,1,0.0,1,1,340000
378,1856,0,None,1,1Fam,TA,Av,1445.0,0.0,GLQ,Unf,1.0,0.0,Ex,411.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Ex,1,PConc,1,Typ,834.0,3.0,TA,Fin,TA,Attchd,1856,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11394,Corner,88.0,Reg,20,RL,350.0,Stone,None,6,StoneBr,0,2,9,Y,Hip,Partial,New,0,8,1856.0,113,2010,2010,1,0.0,0,0,394432
379,1007,793,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,982.0,Y,RRAn,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,463.0,2.0,TA,Fin,TA,Attchd,1800,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8123,Inside,60.0,IR1,60,RL,16.0,BrkFace,None,6,Gilbert,63,5,6,Y,Gable,Normal,WD,0,7,982.0,100,2000,2009,1,0.0,0,0,179000
380,1026,665,Pave,3,1Fam,TA,No,218.0,0.0,LwQ,Unf,0.0,0.0,TA,808.0,Y,Norm,SBrkr,242,TA,TA,BrkFace,Wd Sdng,None,Gd,1,BrkTil,2,Typ,308.0,1.0,TA,Unf,TA,Detchd,1691,0,GasA,TA,1.5Fin,1,Gd,Lvl,Gtl,5000,Inside,50.0,Reg,50,RL,0.0,None,None,5,SWISU,0,6,5,Y,Gable,Normal,WD,0,6,1026.0,0,1924,2010,1,0.0,1,26,127000
381,1301,0,Pave,2,1Fam,Gd,No,0.0,0.0,Unf,Unf,1.0,0.0,Gd,1293.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,572.0,2.0,TA,RFn,TA,Attchd,1301,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7200,Inside,60.0,Reg,20,FV,0.0,None,None,8,Somerst,121,5,7,Y,Gable,Partial,New,0,5,1293.0,216,2006,2006,1,0.0,0,0,187750
382,939,858,None,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,939.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,639.0,2.0,TA,RFn,TA,Attchd,1797,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9245,Inside,79.0,IR1,60,RL,0.0,None,None,4,CollgCr,53,5,7,Y,Gable,Normal,WD,0,8,939.0,144,2006,2007,1,0.0,0,0,213500
383,784,0,None,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,784.0,N,Norm,FuseA,91,TA,TA,Wd Sdng,Wd Sdng,None,None,0,BrkTil,1,Typ,360.0,2.0,Fa,Unf,Fa,Detchd,784,0,GasA,TA,1.5Unf,1,TA,Lvl,Gtl,9000,Corner,60.0,Reg,45,RH,0.0,None,None,10,SawyerW,0,3,6,N,Gable,Normal,WD,0,5,784.0,0,1928,2009,1,22.0,1,22,76000
384,1079,874,None,3,1Fam,TA,Av,985.0,0.0,GLQ,Unf,1.0,0.0,Gd,595.0,Y,Feedr,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,Fa,2,PConc,2,Typ,501.0,2.0,TA,Fin,TA,Attchd,1953,1,GasA,Ex,2Story,1,Gd,Low,Mod,53107,Corner,68.0,IR2,60,RL,0.0,None,None,6,ClearCr,231,5,6,Y,Gable,Normal,WD,0,9,1580.0,216,1992,2007,1,0.0,0,0,240000
385,1269,0,None,2,TwnhsE,TA,No,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1232.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,430.0,2.0,TA,Fin,TA,Attchd,1269,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182,Inside,43.0,Reg,120,RL,16.0,BrkFace,None,4,Blmngtn,20,5,8,Y,Gable,Normal,WD,144,6,1256.0,146,2004,2010,1,0.0,1,1,192000
386,658,526,None,5,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,658.0,Y,Feedr,SBrkr,0,Fa,TA,Wd Sdng,VinylSd,None,None,0,PConc,1,Typ,0.0,0.0,None,None,None,None,1184,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,8410,FR2,58.0,Reg,50,RL,0.0,None,None,5,Edwards,151,3,5,N,Gambrel,AdjLand,WD,0,8,658.0,0,1910,2006,0,0.0,1,86,81000
387,1125,0,None,3,1Fam,TA,Av,631.0,0.0,ALQ,Unf,1.0,0.0,TA,410.0,Y,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdWo,Fa,1,CBlock,1,Typ,352.0,1.0,TA,Unf,TA,Detchd,1125,0,GasA,Ex,SLvl,1,TA,Lvl,Gtl,7200,Inside,72.0,Reg,80,RL,255.0,BrkFace,None,10,Edwards,0,6,6,Y,Hip,Abnorml,WD,0,6,1041.0,296,1976,2009,1,1.0,0,0,125000
388,1479,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1468.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,577.0,2.0,TA,RFn,TA,Attchd,1479,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9382,CulDSac,93.0,IR1,20,RL,125.0,BrkFace,None,7,CollgCr,25,5,7,Y,Gable,Normal,WD,0,6,1468.0,120,1999,2008,1,0.0,1,1,191000
389,1742,590,None,3,1Fam,TA,Av,1280.0,0.0,GLQ,Unf,1.0,0.0,Ex,402.0,Y,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,None,Ex,1,PConc,2,Typ,846.0,3.0,TA,Fin,TA,BuiltIn,2332,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,12474,Inside,96.0,Reg,60,RL,272.0,Stone,None,8,NridgHt,134,5,10,Y,Gable,Partial,New,0,9,1682.0,196,2007,2008,1,1.0,1,1,426000
390,961,406,Grvl,4,1Fam,Gd,No,241.0,391.0,Rec,BLQ,1.0,0.0,TA,229.0,Y,Norm,SBrkr,112,TA,TA,MetalSd,MetalSd,MnPrv,None,0,BrkTil,1,Typ,384.0,1.0,TA,Unf,TA,Detchd,1367,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,8405,Inside,50.0,Reg,50,RL,0.0,None,None,4,Edwards,130,8,5,Y,Gable,Normal,WD,0,7,861.0,0,1900,2008,1,78.0,1,50,119000
391,804,1157,None,3,1Fam,TA,No,690.0,0.0,ALQ,Unf,1.0,0.0,Ex,114.0,Y,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,560.0,2.0,TA,Fin,TA,BuiltIn,1961,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12209,CulDSac,71.0,IR1,60,RL,0.0,None,None,6,Mitchel,192,5,6,Y,Gable,Normal,WD,0,7,804.0,125,2001,2009,1,0.0,1,1,215000
392,882,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,0.0,Y,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,MnPrv,None,0,Slab,1,Typ,294.0,1.0,TA,RFn,TA,Attchd,882,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8339,Inside,68.0,IR1,20,RL,0.0,None,Shed,7,NAmes,0,7,5,Y,Gable,Normal,WD,0,5,0.0,0,1959,2007,1,0.0,0,0,106500
393,788,0,None,2,1Fam,TA,No,266.0,0.0,Rec,Unf,0.0,0.0,TA,522.0,Y,Feedr,FuseA,0,TA,TA,WdShing,Wd Shng,GdWo,TA,2,CBlock,1,Typ,0.0,0.0,None,None,None,None,788,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7446,Corner,68.0,Reg,30,RL,0.0,None,None,4,BrkSide,0,5,4,Y,Gable,Abnorml,WD,0,4,788.0,0,1941,2006,0,0.0,1,9,100000
394,735,299,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,735.0,Y,Norm,FuseA,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Detchd,1034,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,10134,Inside,60.0,Reg,50,RL,0.0,None,None,7,OldTown,39,6,5,Y,Gable,Normal,WD,0,5,735.0,0,1940,2007,1,0.0,1,10,109000
395,1144,0,None,3,1Fam,TA,Av,739.0,0.0,BLQ,Unf,1.0,0.0,TA,405.0,Y,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,596.0,1.0,TA,Unf,TA,Attchd,1144,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9571,Inside,68.0,Reg,20,RL,0.0,None,None,6,Edwards,0,6,5,Y,Gable,Normal,WD,0,6,1144.0,44,1956,2010,1,0.0,0,0,129000
396,894,0,None,2,1Fam,TA,Av,777.0,0.0,Rec,Unf,0.0,0.0,TA,117.0,Y,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,600.0,2.0,TA,RFn,TA,Detchd,894,0,GasA,TA,1Story,1,TA,Low,Gtl,7200,Inside,60.0,Reg,20,RL,0.0,None,None,9,CollgCr,0,5,5,Y,Hip,Normal,WD,0,6,894.0,215,1972,2009,1,13.0,0,0,123000
397,876,936,None,4,1Fam,TA,No,540.0,0.0,ALQ,Unf,0.0,0.0,TA,324.0,Y,PosN,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,CBlock,2,Typ,264.0,1.0,TA,RFn,TA,Attchd,1812,0,GasA,TA,2Story,1,TA,Lvl,Gtl,7590,Inside,69.0,Reg,60,RL,288.0,BrkFace,None,7,NAmes,168,5,5,Y,Gable,Normal,WD,0,8,864.0,0,1962,2007,1,0.0,0,0,169500
398,1077,0,None,2,1Fam,Po,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,961.0,Y,Norm,Mix,0,Fa,TA,MetalSd,MetalSd,None,None,0,BrkTil,1,Maj2,338.0,1.0,Po,Unf,Po,Detchd,1077,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8967,Corner,60.0,Reg,30,RM,0.0,None,None,11,IDOTRR,0,2,5,N,Gable,Abnorml,WD,0,6,961.0,0,1920,2007,1,0.0,1,30,67000
399,1112,438,None,2,1Fam,TA,No,812.0,0.0,GLQ,Unf,1.0,0.0,Gd,280.0,Y,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,None,None,0,PConc,2,Typ,438.0,2.0,TA,Fin,TA,Attchd,1550,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8125,Inside,65.0,Reg,60,FV,100.0,Stone,None,10,Somerst,168,5,7,Y,Gable,Normal,WD,0,7,1092.0,0,2006,2009,1,1.0,1,1,241000
400,1288,0,None,1,TwnhsE,TA,No,786.0,0.0,GLQ,Unf,1.0,0.0,Gd,474.0,Y,Norm,SBrkr,0,TA,Gd,BrkFace,BrkFace,None,Gd,2,PConc,1,Typ,500.0,2.0,TA,Fin,TA,Attchd,1288,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,14963,Inside,38.0,IR2,120,RL,0.0,None,None,12,Veenker,30,5,8,Y,Gable,Normal,WD,224,4,1260.0,120,1996,2008,1,0.0,0,0,245500
401,1310,0,None,3,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1286.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,400.0,2.0,TA,Fin,TA,Attchd,1310,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8767,Inside,65.0,IR1,20,RL,0.0,None,None,7,CollgCr,0,5,7,Y,Gable,Partial,New,0,6,1310.0,0,2005,2006,1,0.0,0,0,164990
